Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
10:intro	nux1					# Hosea 10 Chapter Introduction\n\n## Structure and Formatting\n\nThis chapter is poetic prophecy of judgment against Israel for its idolatry.\n\n1. Israel rejects Yahweh and turns to idolatry (1–4)\n2. Yahweh brings judgment on Israel’s false security (5–10)\n3. Israel reaps the consequences of sin (11–13)\n4. Yahweh executes justice on the nation (14–15)\n\n### Idolatry and the high places\n\nProsperity led Israel to multiply altars and worship the calf idol at Beth Aven, which Yahweh will destroy. Yahweh’s relationship to his people was not based on his people’s actions. Even though they rebelled, Yahweh still desired to rescue them.\n\n### Sowing and reaping\n\nVerses 12-13 use recurring farming imagery: people reap what they sow, whether righteousness or wickedness.\n\n## Translation Issues in This Chapter\n\n### Jacob\n\nThe repeated use of different names for the two kingdoms can be confusing. In verse 11, “Ephraim” refers to the northern kingdom of Israel, and “Judah” refers to the southern kingdom of Judah. However, Jacob is also mentioned. This use of “Jacob” makes us think of the earlier unified nation and may also refer to a future unified nation.
10:1	my4e		rc://*/ta/man/translate/figs-metaphor	גֶּ֤פֶן בּוֹקֵק֙ יִשְׂרָאֵ֔ל	1	The speaker is speaking as if Israel were **an emptying vine**, a productive plant that spreads out and bears fruit. He means that the nation had grown and become prosperous. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Israel had grown and become prosperous]
10:1	pqf5		rc://*/ta/man/translate/figs-metaphor	פְּרִ֖י יְשַׁוֶּה־לּ֑⁠וֹ	1	The speaker continues to speak as if Israel were a vine that **places fruit for himself**. He means that the people used their growing prosperity for their own benefit. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [he uses his prosperity for himself]
10:1	vhbw		rc://*/ta/man/translate/figs-abstractnouns	כְּ⁠רֹ֣ב לְ⁠פִרְי֗⁠וֹ	1	If your language does not use an abstract noun for the idea of **abundance**, you could express the same idea in another way. Alternate translation: [According to the abundant fruit it produced]
10:1	m1zi		rc://*/ta/man/translate/writing-pronouns	הֵיטִ֖יבוּ מַצֵּבֽוֹת	1	The pronoun **they** refers to the nation of Israel which is a shift from earlier in this verse where he refers to the nation as the person with the pronouns**he** and **his**. Throughout this chapter, the pronouns referring to Israel vary between singular and plural. If it would be helpful in your language, you could use the singular here and in the next verses or use the plural throughout as modeled in the UST. Alternate translation: [he made good pillars] or [Israel made good pillars]
10:1	qp43		rc://*/ta/man/translate/figs-abstractnouns	כְּ⁠ט֣וֹב לְ⁠אַרְצ֔⁠וֹ	1	If your language does not use an abstract noun for the idea of **goodness**, you could express the same idea in another way. Alternate translation: [According to how good his land was]
10:2	qz7r		rc://*/ta/man/translate/figs-metaphor	חָלַ֥ק לִבָּ֖⁠ם	1	Here the **heart** represents where the people’s motives and intentions exist. By describing it as if it were **slippery**, the speaker shows that their motives and intensions were insincere and deceitful, as they were divided in their devotion to Yahweh. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Their motives are insincere and deceitful]
10:2	spgt		rc://*/ta/man/translate/figs-abstractnouns	יֶאְשָׁ֑מוּ	1	If your language does not use an abstract noun for the idea of **guilt**, you could express the same idea in another way. Alternate translation: [they will be punished for their wrongdoing]
10:2	jik8		rc://*/ta/man/translate/writing-pronouns	ה֚וּא יַעֲרֹ֣ף	1	The speaker is stating the pronoun **He** separately, even though the verb translated as **he will break** already includes this meaning. He is doing that to emphasize that it is Yahweh who will perform this action. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing that meaning here. Alternate translation: [Yahweh himself will break the neck of]
10:2	sedh		rc://*/ta/man/translate/figs-idiom	יַעֲרֹ֣ף מִזְבְּחוֹתָ֔⁠ם	1	The speaker is using the expression **break the neck of** as a common expression of the culture to mean “completely destroy.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [he will completely destroy their altars]
10:3	yztq		rc://*/ta/man/translate/grammar-connect-logic-result	אֵ֥ין מֶ֖לֶךְ לָ֑⁠נוּ כִּ֣י לֹ֤א יָרֵ֨אנוּ֙ אֶת־יְהֹוָ֔ה	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Since we did not fear Yahweh, there is no king for us]
10:3	dbj3		rc://*/ta/man/translate/figs-rquestion	וְ⁠הַ⁠מֶּ֖לֶךְ מַה־יַּֽעֲשֶׂה־לָּֽ⁠נוּ	1	The people are using the question form to emphasize that a king could do nothing at all to help them. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [and even with a king, he could do nothing for us!]
10:4	awgg		rc://*/ta/man/translate/figs-idiom	דִּבְּר֣וּ דְבָרִ֔ים	1	The speaker is using the expression **They have spoken words** as a common expression of the culture to mean “they speak empty words.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [They have made insincere promises]
10:4	mhku		rc://*/ta/man/translate/figs-abstractnouns	שָׁ֖וְא	1	If your language does not use an abstract noun for the idea of **worthlessness**, you could express the same idea in another way. Alternate translation: [that are worthless]
10:4	qcgk		rc://*/ta/man/translate/figs-simile	וּ⁠פָרַ֤ח כָּ⁠רֹאשׁ֙ מִשְׁפָּ֔ט	1	The point of this comparison is that just as a **poisonous weed** grows quickly and spreads harm everywhere, so does the **judgment** that the people produce. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [so judgment spreads harm like a fast-growing poisonous weed]
10:4	b2rs		rc://*/ta/man/translate/figs-idiom	כָּרֹ֣ת בְּרִ֑ית	1	The speaker is using **cutting a covenant** as a common expression of his culture to mean they are making or establishing a covenant. If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [establishing a covenant]
10:4	q7v2		rc://*/ta/man/translate/figs-abstractnouns	מִשְׁפָּ֔ט	1	If your language does not use an abstract noun for the idea of **judgment**, you could express the same idea in another way. Alternate translation: [false accusations]
10:5	nbaa		rc://*/ta/man/translate/figs-genericnoun	שְׁכַ֣ן	1	The speaker is not referring to a specific **inhabitant**. He means inhabitants in general. If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [All the inhabitants of]
10:5	zgru		rc://*/ta/man/translate/translate-names	בֵּ֣ית אָ֔וֶן	1	The speaker is calling the city of Bethel **Beth Aven** as a derogatory wordplay because of all the idol worship there. “Bethel” means “house of God” and “Beth Aven” means “house of evil.” See how you translated this in [Hosea 4:15](../04/15.md).
10:5	njoe		rc://*/ta/man/translate/writing-pronouns	כִּי־אָבַ֨ל עָלָ֜י⁠ו עַמּ֗⁠וֹ	1	The pronoun **its** refers to the Beth Aven and **it** refers to the calf idol. It may be helpful to clarify this for your readers. Alternate translation: [for the people of Beth Aven will mourn over the calf idol]
10:5	a4ik		rc://*/ta/man/translate/figs-explicit	וּ⁠כְמָרָי⁠ו֙ & יָגִ֔ילוּ	1	The word translated as **will shout** normally refers to a shout of joy. But here, the shout is not one of joy but one of fear.
10:5	deiu		rc://*/ta/man/translate/figs-abstractnouns	עַל־כְּבוֹד֖⁠וֹ	1	Here, **its glory** represents how glorious the people considered the calf idol to be. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [over how glorious the calf idol was]
10:5	d2u3		rc://*/ta/man/translate/writing-pronouns	כִּֽי־גָלָ֥ה מִמֶּֽ⁠נּוּ	1	There are two possible interpretations of the pronouns in this phrase. (1) The first **it** could refer to the **glory** of the idol and the second **it** would then refer to the idol itself. See the UST. (2) The first **it** could refer to the calf idol, although the speaker uses a plural form for it earlier in the verse, but that may be a sarcastic use of the “plural of majesty,” since the people around him considered it to be a god that had **glory**. The second **it** would then refer to either the **inhabitant** who feared for it (in which case, you would translate “it” as “him”), or its place, **Beth Aven**. Alternate translation: [for the calf idol has departed from Beth Aven]
10:6	sdx7		rc://*/ta/man/translate/figs-ellipsis	גַּם־אוֹת⁠וֹ֙ & יוּבָ֔ל	1	The speaker is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context of the previous verse if that would be clearer in your language. Alternate translation: [Even the calf itself will be carried]
10:6	k2f6		rc://*/ta/man/translate/figs-activepassive	אוֹת⁠וֹ֙ לְ⁠אַשּׁ֣וּר יוּבָ֔ל	1	The expression **will be carried** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the enemy will carry it to Assyria]
