Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
18:16	l6r6		rc://*/ta/man/translate/figs-ellipsis	קִצַּ֨ץ & אֶת־דַּלְת֨וֹת הֵיכַ֤ל יְהוָה֙ וְ⁠אֶת־הָ⁠אֹ֣מְנ֔וֹת	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [cut off the gold from the doors of the temple of Yahweh and the doorposts]
18:16	qs9o		rc://*/ta/man/translate/writing-pronouns	אֲשֶׁ֣ר צִפָּ֔ה חִזְקִיָּ֖ה מֶ֣לֶךְ יְהוּדָ֑ה	1	Since the author has already used Hezekiah’s name earlier in this sentence, it may be more natural in your language to use a pronoun here. Alternate translation: [that he had overlaid]
18:16	tesd		rc://*/ta/man/translate/writing-pronouns	וַֽ⁠יִּתְּנֵ֖⁠ם	1	The pronoun **them** refers to the gold that Hezekiah **cut off** from the doors and doorposts of the temple. In some languages it may be more natural to use a singular pronoun to represent this gold, particularly if it might otherwise seem that Hezekiah sent the doors and doorposts to the king of Assyria. Alternate translation: [and he gave it]
18:17	s5gd		rc://*/ta/man/translate/figs-infostructure	וַ⁠יִּשְׁלַ֣ח & אֶת־תַּרְתָּ֥ן וְ⁠אֶת־רַב־סָרִ֣יס ׀ וְ⁠אֶת־רַב־שָׁקֵ֨ה מִן־לָכִ֜ישׁ אֶל־הַ⁠מֶּ֧לֶךְ חִזְקִיָּ֛הוּ בְּ⁠חֵ֥יל כָּבֵ֖ד יְרוּשָׁלִָ֑ם	1	If it would be more natural in your language, you may want to put the information about the **heavy army** with the information about the officials whom the Assyrian king sent, and the information that he sent them **{to} Jerusalem** with the information that he sent them **from Lachish**. Alternate translation: [sent the Tartan and the Rabsaris and the Rabshakeh with a heavy army from Lachish {to} Jerusalem, to King Hezekiah]
18:17	jspx		rc://*/ta/man/translate/translate-transliterate	אֶת־תַּרְתָּ֥ן וְ⁠אֶת־רַב־סָרִ֣יס ׀ וְ⁠אֶת־רַב־שָׁקֵ֨ה	1	The terms **Tartan**, **Rabsaris**, and **Rabshakeh** are Assyrian words, titles of important officials, that the biblical author is using in his account and spelling the way they sound in his language. You could do the same thing, or you could translate the meaning of each term into your language. If you use the Assyrian words, you could explain what they mean in a footnote. Alternate translation: [his supreme commander, his chief officer, and his field commander]
18:17	f4ed		rc://*/ta/man/translate/figs-reduplication	וַֽ⁠יַּעֲלוּ֙ וַ⁠יָּבֹ֣אוּ יְרוּשָׁלִַ֔ם וַ⁠יַּעֲל֣וּ וַ⁠יָּבֹ֗אוּ וַ⁠יַּֽעַמְדוּ֙	1	The author is repeating the statement **And they went up, and they came** for stylistic purposes. The repetition illustrates and dramatizes the steady advance of the Assyrian army up the mountain slopes to the city of Jerusalem. It allows readers to share in the suspense and dread that the people of Jerusalem felt as this army approached. If a storyteller in your language would not repeat a statement in this way, you may be able to achieve the same effects in your translation in some other way. Alternate translation: [And the Assyrians advanced inexorably up the mountain slopes to the city of Jerusalem, finally stopping]
18:19	dy1n		rc://*/ta/man/translate/figs-quotemarks	וַ⁠יֹּ֤אמֶר אֲלֵ⁠הֶם֙ רַב־שָׁקֵ֔ה אִמְרוּ־נָ֖א אֶל־חִזְקִיָּ֑הוּ כֹּֽה־אָמַ֞ר הַ⁠מֶּ֤לֶךְ הַ⁠גָּדוֹל֙ מֶ֣לֶךְ אַשּׁ֔וּר מָ֧ה הַ⁠בִּטָּח֛וֹן הַ⁠זֶּ֖ה אֲשֶׁ֥ר בָּטָֽחְתָּ	1	See the discussion in the introduction to this chapter of the multiple levels of quotation in verses 19–25. There are three levels of quotation in this verse. The author is quoting what **the Rabshakeh** said (level 1). The Rabshakeh tells Hezekiah’s officials what he wants them to say **to Hezekiah** (level 2). This includes a quotation from **the king of Assyria** (level 3). Use the appropriate punctuation in your language to mark these levels of quotation. Alternatively, you could translate this so that there are not second-level or third-level quotations.
18:19	hjvf		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠יֹּ֤אמֶר אֲלֵ⁠הֶם֙ רַב־שָׁקֵ֔ה אִמְרוּ־נָ֖א אֶל־חִזְקִיָּ֑הוּ כֹּֽה־אָמַ֞ר הַ⁠מֶּ֤לֶךְ הַ⁠גָּדוֹל֙ מֶ֣לֶךְ אַשּׁ֔וּר מָ֧ה הַ⁠בִּטָּח֛וֹן הַ⁠זֶּ֖ה אֲשֶׁ֥ר בָּטָֽחְתָּ	1	If it would be clearer in your language, you could translate all of this long quotation in such a way that there will not be quotations within quotations, starting in this verse. Alternate translation: [And the Rabshakeh told them, “Tell Hezekiah that the great king, the king of Assyria, wants to know what this trust is that he is trusting]
18:19	stx3		rc://*/ta/man/translate/figs-yousingular	אִמְרוּ	1	The implied “you” in the imperative **say** is plural here because the Rabshakeh is addressing all three of Hezekiah’s officials. So use the plural form here in your translation if your language marks that distinction.
18:19	blnl		rc://*/ta/man/translate/figs-yousingular	בָּטָֽחְתָּ	1	The word **you** is singular here because the king of Assyria (speaking through the Rabshakeh) is addressing Hezekiah directly. The words “you” and “yourself” are singular in verses 20 and 21 for the same reason. So use singular forms in these verses in your translation if your language marks that distinction.
18:19	plk0		rc://*/ta/man/translate/writing-poetry	מָ֧ה הַ⁠בִּטָּח֛וֹן הַ⁠זֶּ֖ה אֲשֶׁ֥ר בָּטָֽחְתָּ	1	The king of Assyria is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of saying this. Alternate translation: [What is this trust that you have] or [In whom are you trusting]
18:19	g2ej		rc://*/ta/man/translate/figs-rquestion	מָ֧ה הַ⁠בִּטָּח֛וֹן הַ⁠זֶּ֖ה אֲשֶׁ֥ר בָּטָֽחְתָּ	1	The king of Assyria is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [There is no one in whom you can trust to protect you from us!]
18:20	m6il		rc://*/ta/man/translate/figs-quotesinquotes	אָמַ֨רְתָּ֙ אַךְ־דְּבַר־שְׂפָתַ֔יִם עֵצָ֥ה וּ⁠גְבוּרָ֖ה לַ⁠מִּלְחָמָ֑ה עַתָּה֙ עַל־מִ֣י בָטַ֔חְתָּ כִּ֥י מָרַ֖דְתָּ בִּֽ⁠י	1	If you have decided to translate all of this long quotation in such a way that there will not be quotations within quotations, you can continue doing that in this verse. Alternate translation: [The great king says that he is only speaking a word of lips when he says that he has counsel and might for war. The king asks in whom he is trusting, that he rebels against him.]
18:20	icc0		rc://*/ta/man/translate/figs-explicit	אָמַ֨רְתָּ֙ אַךְ־דְּבַר־שְׂפָתַ֔יִם עֵצָ֥ה וּ⁠גְבוּרָ֖ה לַ⁠מִּלְחָמָ֑ה	1	This could mean: (1) that the Assyrian king is saying Hezekiah claims to have sufficient military strength and strategy to resist, but that is mere talk. The ULT follows this interpretation. Alternate translation: [When you say, ‘I have counsel and might for war,’ that is just a word of lips] or (2) that the king is contrasting brave talk with what is actually needed for war. In that case, he would not be quoting Hezekiah. Alternate translation: [All you have is mere talk. Counsel and might are actually needed for war]
18:20	ckvb		rc://*/ta/man/translate/figs-quotemarks	אָמַ֨רְתָּ֙ אַךְ־דְּבַר־שְׂפָתַ֔יִם עֵצָ֥ה וּ⁠גְבוּרָ֖ה לַ⁠מִּלְחָמָ֑ה	1	There is a fourth level of quotation here, in addition to the three that a note describes in the previous verse. According to the interpretation that the ULT follows, the king of Assyria (level 3), whom Hezekiah’s officials are to quote (level 2), as the Rabshakeh tells them to do (level 1), is quoting what he believes Hezekiah is saying (level 4). If you have decided to mark levels of quotation with punctuation, use the appropriate punctuation in your language for this level as well.
18:20	y7uz		rc://*/ta/man/translate/figs-idiom	אָמַ֨רְתָּ֙ אַךְ־דְּבַר־שְׂפָתַ֔יִם	1	The king of Assyria is using **a word of lips** as a common expression of his culture to mean “mere talk.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [You speak only empty words] or [It is mere talk when you say]
18:20	yzck		rc://*/ta/man/translate/figs-rquestion	עַתָּה֙ עַל־מִ֣י בָטַ֔חְתָּ כִּ֥י מָרַ֖דְתָּ בִּֽ⁠י	1	The king of Assyria is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [There is no one you can trust to help you, that you should rebel against me]
18:21	ofrc		rc://*/ta/man/translate/figs-quotesinquotes	עַתָּ֡ה הִנֵּ֣ה בָטַ֣חְתָּ לְּ⁠ךָ֡ עַל־מִשְׁעֶנֶת֩ הַ⁠קָּנֶ֨ה הָ⁠רָצ֤וּץ הַ⁠זֶּה֙ עַל־מִצְרַ֔יִם אֲשֶׁ֨ר יִסָּמֵ֥ךְ אִישׁ֙ עָלָ֔י⁠ו וּ⁠בָ֥א בְ⁠כַפּ֖⁠וֹ וּ⁠נְקָבָ֑⁠הּ כֵּ֚ן פַּרְעֹ֣ה מֶֽלֶךְ־מִצְרַ֔יִם לְ⁠כָֽל־הַ⁠בֹּטְחִ֖ים עָלָֽי⁠ו	1	If you have decided to translate all of this long quotation in such a way that there will not be quotations within quotations, you can continue doing that in this verse. Alternate translation: [The great king says that behold, Hezekiah is trusting in Egypt to help him, but that is like using a broken reed as a staff. If a man leans on it, it goes into his palm and pierces it. That is what Pharaoh, the king of Egypt, is like for anyone who trusts in him]
18:21	wb0c		rc://*/ta/man/translate/figs-metaphor	הִנֵּ֣ה	1	See how you translated the similar expression in [1:9](../01/09.md).
18:21	nyxj		rc://*/ta/man/translate/figs-metaphor	בָטַ֣חְתָּ לְּ⁠ךָ֡ עַל־מִשְׁעֶנֶת֩ הַ⁠קָּנֶ֨ה הָ⁠רָצ֤וּץ הַ⁠זֶּה֙ עַל־מִצְרַ֔יִם	1	The king of Assyria is speaking as if **Egypt** were actually a **broken reed**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [you believe that you can rely on Egypt, but that is like using a broken reed as a staff]
