Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
9:10	cldu		rc://*/ta/man/translate/figs-metaphor	אֶת־בֵּ֥ית יְהוָ֖ה וְ⁠אֶת־בֵּ֥ית הַ⁠מֶּֽלֶךְ	1	See how you translated the similar expression in [9:1](../09/01.md). Alternate translation: [the temple of Yahweh and his royal palace]
9:11	k019		rc://*/ta/man/translate/figs-abstractnouns	לְ⁠כָל־חֶפְצ֑⁠וֹ	1	If your language does not use an abstract noun for the idea of **delight**, you could express the same idea in another way. Alternate translation: [in keeping with everything he wanted]
9:12	dd77		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹ֥א יָשְׁר֖וּ בְּ⁠עֵינָֽי⁠ו	1	The author is using **they were not right in his eyes** as a common expression of the culture to mean “they were not acceptable in his judgment” or “they were not satisfactory in his opinion.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [but in his judgment, they were not an appropriate gift]
9:13	auex		rc://*/ta/man/translate/figs-rquestion	מָ֚ה הֶ⁠עָרִ֣ים הָ⁠אֵ֔לֶּה אֲשֶׁר־נָתַ֥תָּה לִּ֖⁠י אָחִ֑⁠י	1	Hiram was using the question form to express his dissatisfaction with the cities that Solomon had given him. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [I do not like these cities that you have given to me, my brother!]
9:13	upgv		rc://*/ta/man/translate/figs-metaphor	אָחִ֑⁠י	1	Hiram is speaking here as if he and Solomon were actually **brothers**. Hiram means that he and Solomon are allies or fellow kings who have a close relationship. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [my fellow king] or [my ally]
9:13	tg1b		rc://*/ta/man/translate/translate-names	כָּב֔וּל	1	It is no longer clear what the term **Cabul** means. Some interpreters suggest that the context indicates that it means “worthless” or “good for nothing.” But since this is uncertain, we recommend that you simply use the name in your translation without explaining its meaning, and that you let readers infer the meaning from the context.
9:13	ji7k		rc://*/ta/man/translate/figs-ellipsis	עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [and that is still their name to this day]
9:13	yik2		rc://*/ta/man/translate/figs-explicit	עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	See how you translated the similar expression in [8:8](../08/08.md). Alternate translation: [right up to the time of this writing]
9:14	q334		rc://*/ta/man/translate/writing-background	וַ⁠יִּשְׁלַ֥ח חִירָ֖ם לַ⁠מֶּ֑לֶךְ מֵאָ֥ה וְ⁠עֶשְׂרִ֖ים כִּכַּ֥ר זָהָֽב	1	The author is providing background information to help readers understand how much Hiram had done for Solomon and why he was therefore so disappointed to receive what he felt was a paltry acknowledgement of his contributions. In your translation, introduce this information in a way that would be natural in your own language and culture.
9:14	zmo6		rc://*/ta/man/translate/translate-bweight	מֵאָ֥ה וְ⁠עֶשְׂרִ֖ים כִּכַּ֥ר זָהָֽב	1	These 120 **kikkars of gold** weighed a total of about 4,000 kilograms or about 9,000 pounds. In your translation, you could use the ancient measurement and spell the word “kikkar” the way it sounds in your language. You could also use the metric measurement given in the UST or use the measurement that your language and culture customarily use. Alternatively, you could use the ancient measurement and put a modern measurement in parentheses in the text or in a footnote.
9:15	amv9		rc://*/ta/man/translate/writing-newevent	וְ⁠זֶ֨ה דְבַר	1	The author is using this phrase to introduce a new topic related to the reign of Solomon, which he has been describing in the course of the story he is telling about the kings of Israel. Use a word, phrase, or other method in your language that is natural for introducing a new topic.
9:15	t66o		rc://*/ta/man/translate/figs-idiom	הַ⁠מַּ֜ס אֲשֶֽׁר־הֶעֱלָ֣ה ׀ הַ⁠מֶּ֣לֶךְ שְׁלֹמֹ֗ה	1	See how you translated the similar expression in [5:13](../05/13.md). Alternate translation: [the levy that King Solomon raised] or [the work force that King Solomon called up]
9:15	qabk		rc://*/ta/man/translate/translate-names	וְ⁠אֶת־הַ⁠מִּלּ֔וֹא	1	The word **Millo** is the name of a place. It was likely a raised platform or landfill that formed part of Jerusalem’s fortifications. If you have already translated the book of 2 Samuel, see how you translated this name in [2 Samuel 5:9](../2sa/05/09.md).
9:16	i25f		rc://*/ta/man/translate/figs-explicitinfo	עָלָ֗ה	1	See how you translated the similar expression in [1:25](../01/25.md). Alternate translation: [had gone]
9:16	x4gy		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠יִּשְׂרְפָ֣⁠הּ בָּ⁠אֵ֔שׁ	1	It might seem that the expression **burned it with fire** contains extra information that would not be natural to express in your language. If so, you could shorten it. Alternate translation: [and he had burned it down]
9:16	j02m		rc://*/ta/man/translate/figs-genericnoun	הַֽ⁠כְּנַעֲנִ֛י הַ⁠יֹּשֵׁ֥ב בָּ⁠עִ֖יר	1	The author is not referring to a specific **Canaanite**. He means all of the Canaanites who lived in Gezer. If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [the Canaanites who lived in that city]
9:16	wgdc		rc://*/ta/man/translate/translate-unknown	שִׁלֻּחִ֔ים לְ⁠בִתּ֖⁠וֹ אֵ֥שֶׁת שְׁלֹמֹֽה	1	A **dowry** is a payment or transfer of money, property, or valuable goods by a woman’s family to her new husband or his family at the time of their marriage. Typically in the biblical culture, a man would instead pay a bride-price to the woman’s family. But some men, especially rulers such as Pharaoh, gave property or territory to their daughters when they were married. If your readers would not be familiar with what a dowry is, you could explain it in your translation with a general term or a descriptive phrase. Alternate translation: [as a gift to his daughter on the occasion of her marriage to Solomon]
9:18	obpm		rc://*/ta/man/translate/figs-explicit	בָּ⁠אָֽרֶץ	1	The author assumes that readers will understand that by **the land**, he means the land of Judah. You could include this information if that would be helpful to your readers. Alternate translation: [in the land of Judah]
9:19	xv83		rc://*/ta/man/translate/figs-metonymy	וְ⁠אֵ֣ת ׀ חֵ֣שֶׁק שְׁלֹמֹ֗ה אֲשֶׁ֤ר חָשַׁק֙ לִ⁠בְנ֤וֹת	1	See how you translated the similar expression in [9:1](../09/01.md). Alternate translation: [and all of the other structures that Solomon desired to build]
9:19	nx6q		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠בְ⁠כֹ֖ל אֶ֥רֶץ מֶמְשַׁלְתּֽ⁠וֹ	1	If your language does not use an abstract noun for the idea of **dominion**, you could express the same idea in another way. Alternate translation: [and in the entire territory that he ruled]
9:20	hea0		rc://*/ta/man/translate/figs-activepassive	הַ⁠נּוֹתָ֨ר	1	The expression **the ones being left** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the ones remaining]
9:20	xryg		rc://*/ta/man/translate/figs-genericnoun	הָ⁠אֱמֹרִ֜י הַ⁠חִתִּ֤י הַ⁠פְּרִזִּי֙ הַ⁠חִוִּ֣י וְ⁠הַ⁠יְבוּסִ֔י	1	The author is not referring to a specific **Amorite** or to specific members of any of these other people groups. He means those people groups in general. If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [the Amorites, the Hittites, the Perizzites, the Hivites, and the Jebusites]
9:20	j7ki		rc://*/ta/man/translate/figs-metaphor	מִ⁠בְּנֵ֥י יִשְׂרָאֵ֖ל	1	See how you translated the similar expression in [6:1](../06/01.md). Alternate translation: [the people of Israel]
9:21	euvu		rc://*/ta/man/translate/figs-gendernotations	בְּנֵי⁠הֶ֗ם	1	The masculine term **sons** has a generic sense here that includes both men and women. If it would be helpful to your readers, you could use language in your translation that is clearly inclusive of both men and women. Alternate translation: [their descendants]
9:21	utqk		rc://*/ta/man/translate/figs-explicitinfo	אֲשֶׁ֧ר לֹֽא־יָכְל֛וּ בְּנֵ֥י יִשְׂרָאֵ֖ל לְ⁠הַֽחֲרִימָ֑⁠ם	1	It might seem that this expression contains extra information that would not be natural to express in your language. If so, you could shorten it. Alternate translation: [whom the sons of Israel were not able to devote]
9:21	a4k7		rc://*/ta/man/translate/figs-explicit	לְ⁠הַֽחֲרִימָ֑⁠ם	1	The word that the ULT translates as **devote** describes the cultural practice of giving something over to Yahweh so that humans will no longer be able to use it. If you have already translated the book of Joshua, see how you translated this term in its frequent occurrences there. In this context, the term means to “destroy completely.” Alternate translation: [to destroy completely]
9:21	glpz		rc://*/ta/man/translate/figs-idiom	וַ⁠יַּעֲלֵ֤⁠ם שְׁלֹמֹה֙ לְ⁠מַס־עֹבֵ֔ד	1	See how you translated the similar expression in [5:13](../05/13.md). Alternate translation: [Solomon called them up as a work force]
9:21	pg1u		rc://*/ta/man/translate/figs-ellipsis	עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [and they still serve as forced labor to this day]
9:21	sae6		rc://*/ta/man/translate/figs-explicit	עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	See how you translated the similar expression in [8:8](../08/08.md). Alternate translation: [right up to the time of this writing]
9:22	x7rh		rc://*/ta/man/translate/figs-explicit	עָ֑בֶד & וַ⁠עֲבָדָי⁠ו֙	1	In the first instance, the term **servant** describes in this context a forced laborer. In the second instance, the term **servants** refers to royal officials, as in [1:2](../01/02.md) and often elsewhere in this book. It may be helpful to clarify this for your readers. Alternate translation: [a forced laborer … his royal officials]
