Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
119:163	nzu5		rc://*/ta/man/translate/figs-doublet	שָׂ֭נֵאתִי וַ⁠אֲתַעֵ֑בָה	1	The terms **I hate** and **I abhor** mean similar things. The psalmist is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [I completely despise]
119:164	mcrc		rc://*/ta/man/translate/figs-hyperbole	שֶׁ֣בַע בַּ֭⁠יּוֹם	1	The psalmist says **Seven times in the day** as a generalization to emphasize how frequently he praises Yahweh. He does not necessarily mean exactly seven times. If it would be helpful in your language, you could use an equivalent expression. Alternate translation: [Many times in the day]
119:164	omvn		rc://*/ta/man/translate/figs-possession	מִשְׁפְּטֵ֥י צִדְקֶֽ⁠ךָ	1	The psalmist is using the possessive form to describe **judgments** characterized by Yahweh’s **righteousness**. If it would be helpful in your language, you could express this differently. Alternate translation: [your righteous judgments]
119:164	f43q		rc://*/ta/man/translate/figs-abstractnouns	צִדְקֶֽ⁠ךָ	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [your right standards]
119:165	x930		rc://*/ta/man/translate/figs-abstractnouns	שָׁל֣וֹם	1	If your language does not use an abstract noun for the idea of **peace**, you could express the same idea in another way. Alternate translation: [well-being]
119:165	u9w1		rc://*/ta/man/translate/figs-metaphor	וְ⁠אֵֽין־לָ֥⁠מוֹ מִכְשֽׁוֹל	1	The psalmist is speaking of sinning as if it were a physical **stumbling block** which those who love Yahweh’s law do not need to trip over. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [and nothing causes them to sin]
119:166	y4zu		rc://*/ta/man/translate/figs-abstractnouns	לִֽ⁠ישׁוּעָתְ⁠ךָ֣	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: [for when you will save me]
119:167	fzq5		rc://*/ta/man/translate/figs-synecdoche	שָֽׁמְרָ֣ה נַ֭פְשִׁ⁠י עֵדֹתֶ֑י⁠ךָ	1	The psalmist is using one part of himself, his **soul**, to represent his whole person. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [I keep your testimonies]
119:168	ap9p		rc://*/ta/man/translate/grammar-connect-logic-result	שָׁמַ֣רְתִּי פִ֭קּוּדֶי⁠ךָ וְ⁠עֵדֹתֶ֑י⁠ךָ כִּ֖י כָל־דְּרָכַ֣⁠י נֶגְדֶּֽ⁠ךָ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because all my ways are before you, I keep your precepts and your testimonies]
119:168	hxo9		rc://*/ta/man/translate/figs-metaphor	כָל־דְּרָכַ֣⁠י נֶגְדֶּֽ⁠ךָ	1	The psalmist is speaking of Yahweh seeing and knowing everything he does as if his **ways** were physical paths that are visible **before** Yahweh. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [for you see everything I do]
119:169	xsby		rc://*/ta/man/translate/figs-personification	תִּקְרַ֤ב רִנָּתִ֣⁠י לְ⁠פָנֶ֣י⁠ךָ	1	The psalmist is speaking of his **cry** as if it were a living thing that could **come near** to Yahweh on its own. If it would be helpful in your language, you could state the meaning plainly here and in the other verses. Alternate translation: [May you hear my cry]
119:169	yc8k		rc://*/ta/man/translate/figs-imperative3p	תִּקְרַ֤ב רִנָּתִ֣⁠י לְ⁠פָנֶ֣י⁠ךָ	1	From this verse through verse 175, the psalmist is expressing his desire that something will do something using third-person verb forms. Here he wants his **cry** to **come near** to Yahweh. See the discussion in the introduction to Psalms about “let” and “may” and follow the decision of your team of how a speaker will express in this context what he wants someone to do. Alternate translation: [I desire that my cry would come near to you]
119:169	dt7f		rc://*/ta/man/translate/figs-metonymy	לְ⁠פָנֶ֣י⁠ךָ	1	Here, **your face** represents being in Yahweh’s presence and attention. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [to your attention]
119:169	llok		rc://*/ta/man/translate/figs-abstractnouns	הֲבִינֵֽ⁠נִי	1	If your language does not use an abstract noun for the idea of **understanding**, you could express the same idea in another way. Alternate translation: [cause me to understand]
119:170	du79		rc://*/ta/man/translate/figs-personification	תָּב֣וֹא תְּחִנָּתִ֣⁠י לְ⁠פָנֶ֑י⁠ךָ	1	The psalmist is speaking of his **plea** as if it were a living thing that could **come** to Yahweh on its own. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [May you hear my plea]
119:170	uq29		rc://*/ta/man/translate/figs-metonymy	לְ⁠פָנֶ֑י⁠ךָ	1	Here, **your face** represents your presence and attention. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [to your attention]
119:171	d5uf		rc://*/ta/man/translate/figs-metonymy	שְׂפָתַ֣⁠י	1	Here, **my lips** represents the psalmist’s speech. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [my words]
119:171	jyn3		rc://*/ta/man/translate/figs-abstractnouns	תְּהִלָּ֑ה	1	If your language does not use an abstract noun for the idea of **praise**, you could express the same idea in another way. Alternate translation: [words that praise you]
119:172	i84r		rc://*/ta/man/translate/figs-metonymy	לְ֭שׁוֹנִ⁠י	1	Here, **my tongue** represents the psalmist’s speech. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [my voice]
119:172	cs4m		rc://*/ta/man/translate/figs-abstractnouns	צֶּֽדֶק	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [are just and fair]
119:173	tfzf		rc://*/ta/man/translate/grammar-connect-logic-result	תְּהִֽי־יָדְ⁠ךָ֥ לְ⁠עָזְרֵ֑⁠נִי כִּ֖י פִקּוּדֶ֣י⁠ךָ בָחָֽרְתִּי	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because I have chosen your precepts, let your hand be to help me]
119:173	g0d4		rc://*/ta/man/translate/figs-synecdoche	תְּהִֽי־יָדְ⁠ךָ֥	1	The psalmist is using one part of Yahweh, his **hand**, to mean all of him in the act of helping him. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [May you act]
119:174	yrtq		rc://*/ta/man/translate/figs-abstractnouns	לִֽ⁠ישׁוּעָתְ⁠ךָ֣	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: [for you to save me]
119:174	ou7z		rc://*/ta/man/translate/figs-abstractnouns	שַׁעֲשֻׁעָֽ⁠י	1	If your language does not use an abstract noun for the idea of delight, you could express the same idea in another way. Alternate translation: [delights me]
119:175	m6qb		rc://*/ta/man/translate/figs-synecdoche	תְּֽחִי־נַ֭פְשִׁ⁠י וּֽ⁠תְהַֽלְלֶ֑⁠ךָּ	1	The psalmist is using one part of himself, his **soul**, to mean all of him. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Let me live, and let me praise you]
119:175	blrr		rc://*/ta/man/translate/figs-abstractnouns	וּֽ⁠מִשְׁפָּטֶ֥⁠ךָ	1	If your language does not use an abstract noun for the idea of **judgments**, you could express the same idea in another way. Alternate translation: [the things you have decided]
119:176	vd9o		rc://*/ta/man/translate/figs-simile	תָּעִ֗יתִי כְּ⁠שֶׂ֣ה אֹ֭בֵד	1	The point of this comparison is that just as a **perishing sheep** has wandered away from its shepherd and is lost and vulnerable, so the psalmist has **strayed** from Yahweh’s ways and is in need of rescue. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [I have wandered away and am lost and vulnerable like a sheep that is about to die]
119:176	ugcw		rc://*/ta/man/translate/figs-123person	בַּקֵּ֣שׁ עַבְדֶּ֑⁠ךָ	1	The psalmist is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person. Alternate translation: [seek for me, your servant]
119:176	fanx		rc://*/ta/man/translate/figs-doublenegatives	מִ֝צְוֺתֶ֗י⁠ךָ לֹ֣א שָׁכָֽחְתִּי	1	This is a double negative, consisting of the negative particle **not** and the negative word **forgotten** to emphasize that he will carefully remember Yahweh’s commandments. If it would be clearer in your language, you could use a positive expression to translate this. Alternate translation: [I have carefully kept your commandments in my mind]
